Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
13,FacetoFaceIntersect,True,45.07779,15.21829,0,60.29608,74.76073,25.23927,0,6,0
14,FacetoFaceIntersect,True,106.1506,11.66763,3.311676,121.1299,87.63368,9.63233,2.733987,15,8
13,CoupledView,True,47.98337,11.05682,0.6119995,59.65219,80.43857,18.53549,1.025946,7,1
14,CoupledView,True,42.68356,15.98114,0.8895569,59.55426,71.67172,26.83459,1.493691,13,4
15,FacetoFaceIntersect,True,45.6377,21.81198,1.753662,69.20334,65.94724,31.51868,2.534071,21,6
16,FacetoFaceIntersect,True,68.10965,49.05878,0,117.1684,58.1297,41.8703,0,19,0
15,SideBySide,True,18.19421,71.44644,3.380646,93.0213,19.55919,76.80654,3.63427,25,8
16,SideBySide,True,18.08139,16.27527,0,34.35666,52.62849,47.37151,0,9,0
15,FaceToFaceNoIntersect,True,42.30927,19.85443,2.575653,64.73935,65.35324,30.66826,3.978497,19,3
16,FaceToFaceNoIntersect,True,74.69461,10.6795,0,85.37411,87.49094,12.50907,0,8,0
15,CoupledView,True,39.10526,26.19797,2.798706,68.10193,57.42166,38.46876,4.109584,16,3
16,CoupledView,True,55.74506,34.6507,0,90.39575,61.66778,38.33222,0,15,0
15,Angled90,True,85.63269,18.25391,8.869415,112.756,75.94512,16.18885,7.866024,25,8
16,Angled90,True,82.1537,34.47949,0.3760986,117.0093,70.21127,29.46731,0.3214263,23,1
17,CoupledView,True,103.2047,15.2312,0,118.4359,87.13971,12.86029,0,10,0
18,CoupledView,True,138.4706,21.64923,0,160.1199,86.47936,13.52064,0,6,0
17,SideBySide,True,39.91107,66.67191,16.21844,122.8014,32.5005,54.29245,13.20705,33,9
18,SideBySide,True,107.2632,0,0,107.2632,100,0,0,0,0
17,Angled90,True,38.88052,33.29999,5.667267,77.84778,49.94429,42.77577,7.279934,24,6
18,Angled90,True,63.17947,3.882507,0,67.06198,94.21057,5.789431,0,3,0
17,FacetoFaceIntersect,True,78.9892,17.05444,0,96.04364,82.24303,17.75697,0,14,0
18,FacetoFaceIntersect,True,88.98798,0.264801,0,89.25278,99.70332,0.2966866,0,1,0
17,FaceToFaceNoIntersect,True,34.38702,13.58307,1.071991,49.04208,70.11738,27.69676,2.185859,12,3
18,FaceToFaceNoIntersect,True,59.32057,22.76106,0,82.08163,72.27021,27.72979,0,9,0
