Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
13,CoupledView,True,85.05112,46.75243,6.624481,138.428,61.44068,33.77382,4.785506,13,2
14,CoupledView,True,62.81525,31.25841,6.958954,101.0326,62.17324,30.93893,6.88783,28,10
15,FacetoFaceIntersect,True,115.9988,1.060295,0,117.0591,99.09422,0.905778,0,1,0
16,FacetoFaceIntersect,True,80.70326,47.41612,7.742996,135.8624,59.40074,34.90011,5.699147,28,8
15,SideBySide,True,64.96066,8.718094,0.2317047,73.91046,87.89103,11.79548,0.3134938,17,1
16,SideBySide,True,18.23531,14.6041,3.939011,36.77841,49.58155,39.70834,10.71012,15,6
15,FaceToFaceNoIntersect,True,128.0817,2.882034,0,130.9638,97.79936,2.200635,0,7,0
16,FaceToFaceNoIntersect,True,42.09911,12.82291,2.839905,57.76192,72.88384,22.19959,4.91657,15,5
15,CoupledView,True,53.55685,0.9224854,0,54.47934,98.30672,1.693276,0,3,0
16,CoupledView,True,51.22919,13.86647,2.535995,67.63165,75.74735,20.50293,3.749717,12,3
15,Angled90,True,39.87069,3.578079,0,43.44877,91.76483,8.235168,0,6,0
16,Angled90,True,10.0421,10.99771,1.50679,22.5466,44.5393,48.77769,6.683004,10,3
17,CoupledView,True,93.62906,8.756622,0.05560303,102.4413,91.39778,8.547943,0.05427795,7,1
18,CoupledView,True,85.04056,28.45612,0.2359619,113.7326,74.77235,25.02019,0.2074707,12,1
17,SideBySide,True,59.3504,1.651978,0,61.00238,97.29195,2.708054,0,5,0
18,SideBySide,True,15.95044,12.89243,0,28.84286,55.30116,44.69884,0,6,0
17,Angled90,True,79.97934,0.6821899,0,80.66153,99.15426,0.8457439,0,2,0
18,Angled90,True,12.59917,10.28949,0.306488,23.19514,54.31812,44.36053,1.321346,8,1
17,FacetoFaceIntersect,True,40.63673,2.365402,1.64299,44.64513,91.02166,5.298232,3.680111,6,3
18,FacetoFaceIntersect,True,40.23705,17.90285,0,58.13989,69.20729,30.79271,0,11,0
17,FaceToFaceNoIntersect,True,39.88072,2.588226,0.6268158,43.09576,92.53977,6.005756,1.454472,9,3
18,FaceToFaceNoIntersect,True,33.61449,11.7245,0,45.33899,74.14035,25.85965,0,8,0
